Chunk,Operator,Text,Pitch (Hz),Jitter,Shimmer,Gender,Voice State,WPM,Avg Sentence Length,Stutters,Clarity,Timestamp
79,report1,increase the volume change,27.5,0.0,0.0,Male,Normal,48.0,4.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:50:54
80,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:51:00
81,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:51:06
82,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:51:12
83,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:51:18
84,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:51:24
85,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:51:30
86,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:51:36
87,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:51:42
88,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:51:48
89,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:51:54
90,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:52:00
91,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:52:06
92,report1,60%,132.86761,0.009947354,1.3128521,Male,Fatigue,12.0,1.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:52:12
93,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:52:18
94,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:52:24
95,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:52:30
96,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:52:36
97,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:52:41
98,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:52:47
99,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:52:53
100,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:52:59
101,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:53:05
102,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:53:11
103,report1,all right step eight,140.2829,0.012160748,1.3316253,Male,Normal,48.0,4.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:53:17
104,report1,Bluetooth,27.5,0.0,0.0,Male,Normal,12.0,1.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:53:24
105,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:53:30
106,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:53:35
107,report1,step,156.0741,0.01240538,1.0222465,Male,Normal,12.0,1.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:53:41
108,report1,whoa,137.13274,0.009639012,0.844973,Male,Fatigue,12.0,1.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:53:48
109,report1,simulator crushed,149.86363,0.026375705,1.1847697,Male,Normal,24.0,2.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:53:55
110,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:54:01
111,report1,play playlist,27.5,0.0,0.0,Male,Normal,24.0,2.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:54:07
112,report1,similar request,143.2756,0.012491951,1.189846,Male,Normal,24.0,2.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:54:13
113,report1,,142.29677,0.01470435,1.2465001,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:54:19
114,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:54:25
115,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:54:31
116,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:54:37
117,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:54:43
118,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:54:49
119,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:54:55
120,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:55:01
121,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:55:07
122,report1,,152.77773,0.036018327,1.4702675,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:55:14
123,report1,,137.59525,0.009180172,1.0321826,Male,Fatigue,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:55:20
124,report1,I kind of works out well for me because a couple of the things didn't even,139.00555,0.013092758,1.2860973,Male,Fatigue,192.0,16.0,0,Normal pace - good clarity,2025-07-24 13:55:28
125,report1,35 minutes the emotion detection to one run properly but,118.72816,0.02570056,1.4492352,Male,Fatigue,120.0,10.0,0,Normal pace - good clarity,2025-07-24 13:55:35
126,report1,Play 4 America Avenue cooler lake is,112.74049,0.019190889,1.123269,Male,Fatigue,84.0,7.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:55:42
127,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:55:48
128,report1,can you go through the the three this is,104.48864,0.010598896,1.1210388,Male,Fatigue,108.0,9.0,1,Normal pace - good clarity,2025-07-24 13:55:55
129,report1,,101.90719,0.013650969,1.7765148,Male,Fatigue,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:56:01
130,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:56:07
131,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:56:13
132,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:56:18
133,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:56:24
134,report1,,109.47062,0.0071483874,1.7185512,Male,Fatigue,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:56:31
135,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:56:36
136,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:56:43
137,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:56:49
138,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:56:55
139,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:57:01
140,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:57:06
141,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:57:12
142,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:57:18
143,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:57:24
144,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:57:29
145,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:57:35
146,report1,,107.4751,0.01092946,1.3206661,Male,Fatigue,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:57:41
147,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:57:47
148,report1,,119.151474,0.013395854,1.2817914,Male,Fatigue,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:57:54
149,report1,,110.04255,0.031101786,1.5274587,Male,Fatigue,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:58:00
150,report1,what's the temperature in person but then since I'm doing so much,112.681496,0.010457357,1.0877517,Male,Fatigue,144.0,12.0,0,Normal pace - good clarity,2025-07-24 13:58:08
151,report1,,131.7872,0.0007441452,2.1762028,Male,Fatigue,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:58:14
152,report1,,131.75209,0.011100193,0.8317427,Male,Fatigue,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:58:20
153,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:58:26
154,report1,,107.94555,0.014547311,1.4370462,Male,Fatigue,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:58:32
155,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:58:38
156,report1,what's 4150,126.96828,0.038935453,1.3205262,Male,Fatigue,24.0,2.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:58:45
157,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:58:51
158,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:58:57
159,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:59:02
160,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:59:08
161,report1,set alarm for,115.85165,0.0063320715,1.0634822,Male,Fatigue,36.0,3.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:59:14
162,report1,,105.025215,0.014606971,1.4420348,Male,Fatigue,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:59:21
163,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:59:27
164,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:59:33
165,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:59:39
166,report1,have another day,149.6425,0.010110121,1.3268027,Male,Normal,36.0,3.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 13:59:45
167,report1,cast on Thursday to play long run I go to the floor on,122.5946,0.010599995,1.445893,Male,Fatigue,156.0,13.0,0,Normal pace - good clarity,2025-07-24 13:59:53
168,report1,and longer last week and then also 5:00 tomorrow,106.4206,0.009950795,1.4342638,Male,Fatigue,108.0,9.0,0,Normal pace - good clarity,2025-07-24 14:00:01
169,report1,,132.91121,0.009600236,1.4968266,Male,Fatigue,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:00:07
170,report1,,153.53171,0.023624213,1.3165607,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:00:13
171,report1,,142.66988,0.013217161,1.1001211,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:00:20
172,report1,play CBS on the alarm,132.04982,0.0136520555,1.1348133,Male,Fatigue,60.0,5.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:00:27
173,report1,scrubs activate,134.12018,0.040915407,1.138848,Male,Fatigue,24.0,2.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:00:33
174,report1,2:30 to 11 minutes,151.75247,0.017963469,1.4737761,Male,Normal,48.0,4.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:00:39
175,report1,you have 30 more minutes,149.35268,0.024064677,1.7428135,Male,Normal,60.0,5.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:00:46
176,report1,even when,137.2161,0.011875822,1.3030161,Male,Fatigue,24.0,2.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:00:52
177,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:00:58
178,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:01:03
179,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:01:09
180,report1,,146.17085,0.038040426,1.264337,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:01:15
181,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:01:21
182,report1,,120.46806,0.040852547,1.1965597,Male,Fatigue,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:01:28
183,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:01:34
184,report1,take a hit enter don't just,111.42814,0.009181998,1.4000767,Male,Fatigue,72.0,6.0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:01:40
185,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:01:46
186,report1,,136.64198,0.009655703,1.2018234,Male,Fatigue,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:01:53
187,report1,,27.5,0.0,0.0,Male,Normal,0.0,0,0,Too slow - possible hesitation or mental fatigue,2025-07-24 14:01:58
