frame,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,shoulder_diff,head_forward,posture
112,0.7882674932479858,0.6918537020683289,0.29672926664352417,0.6873669028282166,0.5082828402519226,0.5823972225189209,0.004486799240112305,-0.0342155396938324,Good
113,0.7880704402923584,0.6918568015098572,0.2959194481372833,0.6883938908576965,0.508194625377655,0.5819222331047058,0.0034629106521606445,-0.03380031883716583,Good
114,0.7874999642372131,0.6921454668045044,0.29552319645881653,0.6891382932662964,0.5081068873405457,0.5812661647796631,0.003007173538208008,-0.03340469300746918,Good
115,0.7865909337997437,0.6920376420021057,0.2955091595649719,0.6893454194068909,0.508186936378479,0.5798695683479309,0.0026922225952148438,-0.032863110303878784,Good
116,0.786065936088562,0.6920138597488403,0.2950603663921356,0.6897017955780029,0.508165717124939,0.5795398354530334,0.0023120641708374023,-0.03239743411540985,Good
117,0.7858092188835144,0.6922703385353088,0.2952694892883301,0.6893042922019958,0.5081721544265747,0.578849196434021,0.0029660463333129883,-0.032367199659347534,Good
118,0.7833949327468872,0.6910181641578674,0.29517289996147156,0.689255952835083,0.5090974569320679,0.5773099064826965,0.0017622113227844238,-0.03018645942211151,Good
119,0.7828057408332825,0.6907613277435303,0.29514575004577637,0.6888115406036377,0.5091844797134399,0.5764793157577515,0.0019497871398925781,-0.029791265726089478,Good
120,0.7811155915260315,0.6894692778587341,0.29491907358169556,0.6887476444244385,0.5094558000564575,0.5739173293113708,0.0007216334342956543,-0.028561532497406006,Good
121,0.7805067300796509,0.689121663570404,0.2947207987308502,0.6887368559837341,0.5097367167472839,0.5727492570877075,0.0003848075866699219,-0.027877047657966614,Good
122,0.7780173420906067,0.687778651714325,0.2947123646736145,0.687979519367218,0.5100947618484497,0.5701512098312378,0.0002008676528930664,-0.02627009153366089,Good
123,0.7771229147911072,0.6876481175422668,0.2946339249610901,0.6881034970283508,0.5101916193962097,0.5700746178627014,0.0004553794860839844,-0.025686800479888916,Good
124,0.7771121263504028,0.6877313852310181,0.29445356130599976,0.6873094439506531,0.5101929306983948,0.5692914128303528,0.00042194128036499023,-0.02558991312980652,Good
125,0.7772424817085266,0.6876555681228638,0.29514768719673157,0.6861352324485779,0.5099406242370605,0.5675878524780273,0.0015203356742858887,-0.026254460215568542,Good
126,0.7773236036300659,0.6876479387283325,0.2953553795814514,0.6855621933937073,0.5098651647567749,0.5675356388092041,0.002085745334625244,-0.026474326848983765,Good
127,0.7767063975334167,0.6869656443595886,0.29406675696372986,0.6854711174964905,0.509925901889801,0.5671212077140808,0.0014945268630981445,-0.025460675358772278,Good
128,0.7756996750831604,0.6852942109107971,0.2938612103462219,0.6854780912399292,0.5103610754013062,0.5671448111534119,0.00018388032913208008,-0.02441936731338501,Good
129,0.7748746871948242,0.6852914094924927,0.29379087686538696,0.6854482293128967,0.5103163123130798,0.5672171711921692,0.00015681982040405273,-0.024016469717025757,Good
130,0.7746524810791016,0.6852907538414001,0.2932497262954712,0.685485303401947,0.5104355216026306,0.5670969486236572,0.000194549560546875,-0.02351558208465576,Good
131,0.7745290994644165,0.6852148175239563,0.2932277023792267,0.685397744178772,0.5104579925537109,0.5671068429946899,0.00018292665481567383,-0.023420408368110657,Good
132,0.7740263342857361,0.6845371723175049,0.2930249571800232,0.6856433749198914,0.5106993913650513,0.5671084523200989,0.0011062026023864746,-0.02282625436782837,Good
133,0.7735377550125122,0.6845454573631287,0.2929209768772125,0.6856414675712585,0.5106111168861389,0.5669814348220825,0.0010960102081298828,-0.02261824905872345,Good
134,0.7733306884765625,0.6844313740730286,0.29293742775917053,0.6856410503387451,0.5106438398361206,0.5670034885406494,0.0012096762657165527,-0.02249021828174591,Good
135,0.7730597257614136,0.6831704378128052,0.2929437458515167,0.6856975555419922,0.5108363032341003,0.5670171976089478,0.0025271177291870117,-0.022165432572364807,Good
136,0.7725671529769897,0.6825155019760132,0.2933325469493866,0.684260368347168,0.5107728242874146,0.5670579075813293,0.0017448663711547852,-0.02217702567577362,Good
137,0.7712835073471069,0.6814538240432739,0.2936517596244812,0.6842325925827026,0.5104981064796448,0.5671908855438232,0.002778768539428711,-0.021969527006149292,Good
138,0.7702380418777466,0.6808839440345764,0.29388245940208435,0.6841461658477783,0.5101752281188965,0.5672487020492554,0.0032622218132019043,-0.021885022521018982,Good
139,0.7695218324661255,0.6802405714988708,0.29393836855888367,0.6840246915817261,0.5101646184921265,0.5675601959228516,0.0037841200828552246,-0.021565482020378113,Good
140,0.7695221304893494,0.6796026229858398,0.2938430905342102,0.6841908097267151,0.5101011991500854,0.5675252079963684,0.004588186740875244,-0.021581411361694336,Good
141,0.7667759656906128,0.676565408706665,0.2938344478607178,0.6842328906059265,0.5100568532943726,0.5679981112480164,0.007667481899261475,-0.020248353481292725,Good
142,0.7654902935028076,0.6755211353302002,0.29390355944633484,0.6839002370834351,0.5098658800125122,0.5680073499679565,0.008379101753234863,-0.01983104646205902,Good
143,0.7645593881607056,0.6745502948760986,0.2941426634788513,0.6838561296463013,0.5095928311347961,0.5681367516517639,0.009305834770202637,-0.0197581946849823,Good
144,0.7638253569602966,0.6735675930976868,0.29414722323417664,0.6831976771354675,0.5094924569129944,0.567926824092865,0.009630084037780762,-0.01949383318424225,Good
145,0.7628442049026489,0.6725274324417114,0.29418519139289856,0.6831163167953491,0.5092340111732483,0.5678130984306335,0.010588884353637695,-0.01928068697452545,Good
146,0.762799084186554,0.6725093126296997,0.29408547282218933,0.6844021677970886,0.5092254877090454,0.5680183172225952,0.011892855167388916,-0.019216790795326233,Good
147,0.7617406249046326,0.6710513830184937,0.29414230585098267,0.6843944191932678,0.5092151761054993,0.5680007338523865,0.01334303617477417,-0.01872628927230835,Good
148,0.7608132362365723,0.6696205139160156,0.29414528608322144,0.6840332746505737,0.5090690851211548,0.5678934454917908,0.014412760734558105,-0.018410176038742065,Good
149,0.7604762315750122,0.6693812608718872,0.294217973947525,0.684019923210144,0.5090584754943848,0.5677010416984558,0.014638662338256836,-0.01828862726688385,Good
150,0.7596569061279297,0.6683686375617981,0.2943766713142395,0.6839255690574646,0.5089587569236755,0.5672973394393921,0.015556931495666504,-0.018058031797409058,Good
151,0.758844792842865,0.6679900884628296,0.29437315464019775,0.6839951276779175,0.5089450478553772,0.5672972202301025,0.01600503921508789,-0.017663925886154175,Good
152,0.7588227987289429,0.6677880883216858,0.2943326532840729,0.6841527223587036,0.5087559819221497,0.5669299960136414,0.016364634037017822,-0.017821744084358215,Good
153,0.7579160332679749,0.6672511696815491,0.2943291664123535,0.6838808059692383,0.5088856220245361,0.5662103891372681,0.01662963628768921,-0.017236977815628052,Good
154,0.7585748434066772,0.6672277450561523,0.2942630648612976,0.6841936111450195,0.5088819861412048,0.5662015676498413,0.016965866088867188,-0.017536967992782593,Good
155,0.7587411999702454,0.6672329306602478,0.2942645251750946,0.6840784549713135,0.5083773136138916,0.5661574602127075,0.016845524311065674,-0.01812554895877838,Good
156,0.759419322013855,0.6680101156234741,0.2942153513431549,0.684057354927063,0.5076625943183899,0.5660008192062378,0.016047239303588867,-0.01915474236011505,Good
157,0.7609901428222656,0.6689961552619934,0.29416996240615845,0.6844857335090637,0.5076528191566467,0.5658213496208191,0.015489578247070312,-0.019927233457565308,Good
158,0.7616586685180664,0.6698158383369446,0.29430079460144043,0.6841992139816284,0.5073255896568298,0.5656538009643555,0.014383375644683838,-0.020654141902923584,Good
159,0.7631068825721741,0.6710662245750427,0.2943952977657318,0.6843507885932922,0.5071707367897034,0.5655008554458618,0.013284564018249512,-0.021580353379249573,Good
160,0.7644580602645874,0.6720876097679138,0.2943909764289856,0.6850138306617737,0.5070198774337769,0.5655053853988647,0.012926220893859863,-0.022404640913009644,Good
161,0.764899492263794,0.6729425191879272,0.2945077419281006,0.6850084662437439,0.5076520442962646,0.5655314326286316,0.01206594705581665,-0.022051572799682617,Good
162,0.765749454498291,0.6735328435897827,0.29451149702072144,0.6849563121795654,0.5076340436935425,0.5657354593276978,0.011423468589782715,-0.022496432065963745,Good
163,0.7662179470062256,0.673742413520813,0.2944020628929138,0.6844517588615417,0.5076040029525757,0.5657259821891785,0.01070934534072876,-0.02270600199699402,Good
164,0.7664225101470947,0.6738858819007874,0.29444989562034607,0.6845241785049438,0.5076039433479309,0.5655993819236755,0.010638296604156494,-0.02283225953578949,Good
165,0.7664312124252319,0.6739194393157959,0.2944490313529968,0.6844397783279419,0.5075706839561462,0.5654569268226624,0.010520339012145996,-0.02286943793296814,Good
166,0.7663542628288269,0.6738746166229248,0.2944920063018799,0.6843618154525757,0.5075621604919434,0.5653403997421265,0.010487198829650879,-0.022860974073410034,Good
167,0.7665510773658752,0.6742203831672668,0.29457008838653564,0.6843433380126953,0.5075567960739136,0.5651273727416992,0.010122954845428467,-0.02300378680229187,Good
168,0.7665478587150574,0.6742147207260132,0.29449397325515747,0.6841189861297607,0.5076013803482056,0.5647898316383362,0.009904265403747559,-0.022919535636901855,Good
169,0.7665189504623413,0.6742141842842102,0.29449352622032166,0.6840327382087708,0.5076075792312622,0.5647691488265991,0.009818553924560547,-0.022898659110069275,Good
170,0.7665126919746399,0.6743744611740112,0.29532143473625183,0.6832086443901062,0.5076097249984741,0.5647515654563904,0.00883418321609497,-0.02330733835697174,Good
171,0.766410231590271,0.6744071841239929,0.29483526945114136,0.6831510066986084,0.507660448551178,0.5647382736206055,0.008743822574615479,-0.022962301969528198,Good
172,0.7663392424583435,0.6744239926338196,0.29484397172927856,0.6830966472625732,0.5076785087585449,0.5647233724594116,0.008672654628753662,-0.022913098335266113,Good
173,0.7663789987564087,0.6742698550224304,0.2948475480079651,0.6824975609779358,0.5076773762702942,0.5647125244140625,0.008227705955505371,-0.0229358971118927,Good
174,0.7663541436195374,0.674271285533905,0.29485103487968445,0.6825330853462219,0.5077558159828186,0.5649052858352661,0.008261799812316895,-0.022846773266792297,Good
175,0.7663419842720032,0.6742326021194458,0.2948908507823944,0.6823065876960754,0.507748544216156,0.5649091601371765,0.008073985576629639,-0.022867873311042786,Good
176,0.7660200595855713,0.6739879846572876,0.2948527932167053,0.6812232732772827,0.5077242255210876,0.5645891427993774,0.007235288619995117,-0.02271220088005066,Good
177,0.7660151124000549,0.6731855869293213,0.2951260507106781,0.6812203526496887,0.507839024066925,0.5645049214363098,0.008034765720367432,-0.022731557488441467,Good
178,0.7661720514297485,0.6729986667633057,0.29517167806625366,0.6810942888259888,0.5079197883605957,0.5646459460258484,0.008095622062683105,-0.022752076387405396,Good
